Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,id
24/06/2018,763,10,25.0,60,1.5,570,16.6,2.33,0.0,0.0,Summer,No Holiday,Yes,16079
18/04/2018,1003,22,11.3,42,1.6,1189,-1.1,0.0,0.0,0.0,Spring,No Holiday,Yes,16073
05/02/2018,123,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,Winter,No Holiday,Yes,15050
02/02/2018,138,0,-4.9,56,1.1,1982,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,16386
15/08/2018,1008,23,28.5,69,1.1,2000,22.2,0.0,0.0,0.0,Summer,Holiday,Yes,13522
30/08/2018,589,10,26.1,81,1.5,860,22.5,1.05,0.0,0.0,Summer,No Holiday,Yes,15543
23/10/2018,1257,22,12.3,73,0.9,1392,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,12981
19/12/2017,151,10,-4.6,41,2.8,1815,-15.8,0.57,0.0,2.5,Winter,No Holiday,Yes,15894
09/09/2018,255,6,15.8,69,0.9,2000,10.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,10985
19/03/2018,9,4,6.3,90,1.0,240,4.7,0.0,0.0,0.0,Spring,No Holiday,Yes,17469
26/09/2018,230,6,16.3,62,2.1,2000,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,10337
18/09/2018,0,22,21.8,65,0.3,2000,14.9,0.0,0.0,0.0,Autumn,No Holiday,No,15759
29/07/2018,921,0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,10320
24/02/2018,363,12,4.0,37,1.4,763,-9.4,1.75,0.0,0.0,Winter,No Holiday,Yes,11441
26/07/2018,1175,7,27.7,75,1.2,1103,22.8,0.1,0.0,0.0,Summer,No Holiday,Yes,16739
12/05/2018,29,19,15.5,97,0.7,403,15.0,0.0,2.0,0.0,Spring,No Holiday,Yes,13325
09/12/2017,273,10,-2.2,42,1.3,1646,-13.4,0.61,0.0,0.0,Winter,No Holiday,Yes,13881
11/05/2018,1863,17,18.9,45,2.6,1084,6.6,0.8,0.0,0.0,Spring,No Holiday,Yes,10233
12/01/2018,105,0,-13.6,49,1.6,2000,-22.0,0.0,0.0,0.0,Winter,No Holiday,Yes,17875
04/05/2018,1501,16,18.6,30,5.1,1891,0.6,2.49,0.0,0.0,Spring,No Holiday,Yes,13175
25/03/2018,960,15,16.7,38,3.1,265,2.2,2.27,0.0,0.0,Spring,No Holiday,Yes,15323
02/03/2018,108,1,-4.6,52,2.1,1372,-12.9,0.0,0.0,0.0,Spring,No Holiday,Yes,15811
23/11/2018,279,2,-1.0,43,3.1,2000,-12.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,16764
07/06/2018,1442,16,29.3,41,2.0,905,14.6,1.95,0.0,0.0,Summer,No Holiday,Yes,15830
09/02/2018,117,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,16450
14/04/2018,586,22,8.8,77,3.2,1258,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,12482
07/06/2018,1071,13,26.7,47,2.4,806,14.4,3.26,0.0,0.0,Summer,No Holiday,Yes,17431
31/12/2017,215,18,0.7,31,2.3,2000,-14.5,0.01,0.0,0.0,Winter,Holiday,Yes,18415
13/07/2018,665,6,24.8,84,1.1,1426,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,11999
02/05/2018,206,11,18.0,85,1.1,411,15.4,0.45,0.0,0.0,Spring,No Holiday,Yes,14220
06/11/2018,0,7,8.3,84,0.9,422,5.7,0.0,0.0,0.0,Autumn,No Holiday,No,18745
21/02/2018,460,19,-0.1,39,2.8,2000,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,17695
20/12/2017,243,14,-0.5,44,1.0,1793,-11.2,0.71,0.0,1.7,Winter,No Holiday,Yes,10407
18/10/2018,1878,19,14.9,49,2.1,2000,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,12716
13/08/2018,724,12,33.4,54,2.6,1648,22.8,2.09,0.0,0.0,Summer,No Holiday,Yes,12380
06/01/2018,204,10,-3.5,39,2.0,1946,-15.4,0.54,0.0,0.0,Winter,No Holiday,Yes,12217
22/03/2018,1174,8,1.1,79,1.7,1480,-2.1,0.36,0.0,0.0,Spring,No Holiday,Yes,16651
19/03/2018,605,17,8.5,59,2.7,1927,0.9,0.16,0.0,0.0,Spring,No Holiday,Yes,14750
15/09/2018,1474,17,24.4,75,0.6,2000,19.6,0.17,0.0,0.0,Autumn,No Holiday,Yes,11392
07/01/2018,192,0,-3.8,48,0.7,1574,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes,15325
10/01/2018,139,23,-10.2,53,3.3,1997,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes,15035
28/12/2017,257,7,-5.0,31,0.5,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes,10815
26/10/2018,434,2,12.8,59,0.9,1804,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,16069
29/09/2018,301,4,15.4,74,0.9,2000,10.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,13198
17/05/2018,186,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,Spring,No Holiday,Yes,16091
10/04/2018,981,7,7.2,50,1.1,1454,-2.5,0.1,0.0,0.0,Spring,No Holiday,Yes,14727
04/10/2018,0,1,14.7,69,0.6,2000,9.0,0.0,0.0,0.0,Autumn,No Holiday,No,17809
04/11/2018,141,6,6.2,73,0.3,1018,1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,12669
01/08/2018,540,10,34.3,45,1.0,1919,20.6,2.31,0.0,0.0,Summer,No Holiday,Yes,11758
24/05/2018,265,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,Spring,No Holiday,Yes,12674
08/03/2018,405,13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,Spring,No Holiday,Yes,17647
12/12/2017,54,3,-11.6,50,2.2,1995,-19.9,0.0,0.0,0.0,Winter,No Holiday,Yes,11292
11/08/2018,266,4,27.4,69,1.0,2000,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,12933
09/09/2018,2099,16,27.1,35,0.9,2000,10.3,1.27,0.0,0.0,Autumn,No Holiday,Yes,17363
08/10/2018,215,5,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,10351
08/05/2018,555,6,14.8,64,1.5,2000,8.0,0.02,0.0,0.0,Spring,No Holiday,Yes,11167
29/03/2018,170,3,12.7,80,0.4,384,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,16676
05/01/2018,308,11,-0.7,45,1.5,1429,-11.1,0.76,0.0,0.0,Winter,No Holiday,Yes,18395
15/10/2018,837,10,14.1,66,0.6,827,7.8,0.58,0.0,0.0,Autumn,No Holiday,Yes,17244
02/10/2018,0,9,13.9,66,1.6,1427,7.6,1.11,0.0,0.0,Autumn,No Holiday,No,10827
28/12/2017,332,21,-0.2,62,0.6,986,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,12847
05/02/2018,225,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes,14837
04/09/2018,1289,7,20.1,97,1.9,443,19.6,0.03,0.0,0.0,Autumn,No Holiday,Yes,15454
06/12/2017,802,8,-4.2,78,0.0,1518,-7.4,0.01,0.0,0.2,Winter,No Holiday,Yes,18126
02/02/2018,102,2,-5.7,59,0.3,1951,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,13041
05/08/2018,509,2,27.5,83,2.7,1118,24.3,0.0,0.0,0.0,Summer,No Holiday,Yes,16353
29/11/2018,800,7,0.8,41,0.6,1298,-10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,17257
26/05/2018,1448,14,28.3,30,2.3,1025,9.0,3.14,0.0,0.0,Spring,No Holiday,Yes,12086
08/08/2018,629,12,34.1,46,1.6,1885,20.8,2.72,0.0,0.0,Summer,No Holiday,Yes,12402
01/02/2018,95,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,Winter,No Holiday,Yes,18101
06/12/2017,205,19,1.2,92,0.7,180,0.0,0.0,0.0,1.0,Winter,No Holiday,Yes,11213
16/02/2018,93,11,1.0,25,1.4,1782,-16.8,1.7,0.0,0.0,Winter,Holiday,Yes,17224
19/12/2017,122,1,-2.0,72,0.8,979,-6.3,0.0,0.0,2.6,Winter,No Holiday,Yes,13865
04/08/2018,405,7,29.4,62,1.9,1758,21.3,0.24,0.0,0.0,Summer,No Holiday,Yes,14089
02/04/2018,86,4,15.7,79,1.2,628,12.0,0.0,0.0,0.0,Spring,No Holiday,Yes,18326
27/05/2018,1089,0,20.1,65,1.6,1097,13.3,0.0,0.0,0.0,Spring,No Holiday,Yes,14836
10/12/2017,13,5,0.3,74,1.0,178,-3.7,0.0,0.0,0.7,Winter,No Holiday,Yes,15520
20/12/2017,71,3,-8.1,70,1.3,1557,-12.6,0.0,0.0,2.0,Winter,No Holiday,Yes,15054
26/11/2018,1156,17,11.4,48,0.4,706,0.7,0.24,0.0,0.0,Autumn,No Holiday,Yes,13927
12/12/2017,104,6,-11.8,47,2.5,1973,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,14388
15/11/2018,1300,9,6.8,64,1.0,949,0.4,0.5,0.0,0.0,Autumn,No Holiday,Yes,14666
15/03/2018,329,15,11.6,97,3.4,117,11.1,0.26,0.0,0.0,Spring,No Holiday,Yes,13002
21/02/2018,373,9,-3.8,28,1.7,1904,-19.6,0.63,0.0,0.0,Winter,No Holiday,Yes,10600
20/11/2018,378,23,9.3,43,3.5,1807,-2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,11702
12/01/2018,210,20,-7.9,31,1.4,2000,-22.1,0.0,0.0,0.0,Winter,No Holiday,Yes,13345
24/07/2018,1213,7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,Summer,No Holiday,Yes,12710
02/10/2018,0,21,16.2,65,1.5,2000,9.6,0.0,0.0,0.0,Autumn,No Holiday,No,15203
01/08/2018,1367,22,32.6,64,2.4,1703,24.8,0.0,0.0,0.0,Summer,No Holiday,Yes,15683
31/12/2017,227,23,-2.6,40,0.6,2000,-14.3,0.0,0.0,0.0,Winter,Holiday,Yes,11821
21/07/2018,477,3,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,10787
23/05/2018,1588,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,15315
06/03/2018,1246,18,8.7,28,3.2,2000,-8.8,0.49,0.0,0.0,Spring,No Holiday,Yes,10110
22/03/2018,648,13,9.9,29,3.2,1641,-7.3,2.91,0.0,0.0,Spring,No Holiday,Yes,12464
21/11/2018,550,15,5.7,53,2.0,2000,-3.1,0.22,0.0,0.0,Autumn,No Holiday,Yes,16925
03/04/2018,961,15,19.9,58,2.5,1348,11.3,0.51,0.0,0.0,Spring,No Holiday,Yes,10306
04/09/2018,2259,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,15669
05/02/2018,388,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,Winter,No Holiday,Yes,13871
01/06/2018,2066,21,23.5,44,1.6,2000,10.5,0.0,0.0,0.0,Summer,No Holiday,Yes,18690
13/08/2018,901,16,33.5,52,2.2,1804,22.2,0.91,0.0,0.0,Summer,No Holiday,Yes,13877
25/12/2017,132,1,-1.2,57,4.3,1429,-8.6,0.0,0.0,0.0,Winter,Holiday,Yes,11602
28/09/2018,0,20,18.0,67,0.7,2000,11.7,0.0,0.0,0.0,Autumn,No Holiday,No,13718
30/06/2018,1107,22,23.4,88,0.9,1153,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,14884
30/05/2018,1571,16,24.7,47,3.0,1594,12.6,2.44,0.0,0.0,Spring,No Holiday,Yes,11404
07/05/2018,1167,11,20.2,45,1.1,1894,7.8,2.33,0.0,0.0,Spring,No Holiday,Yes,17676
07/09/2018,896,10,22.6,58,1.8,1962,13.9,2.02,0.0,0.0,Autumn,No Holiday,Yes,13535
17/08/2018,1112,16,33.7,26,1.5,2000,11.5,2.39,0.0,0.0,Summer,No Holiday,Yes,16145
01/04/2018,221,3,11.9,71,0.7,853,6.7,0.0,0.0,0.0,Spring,No Holiday,Yes,13910
07/09/2018,3154,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,Autumn,No Holiday,Yes,16742
24/10/2018,1161,15,18.0,40,3.0,1808,4.1,1.71,0.0,0.0,Autumn,No Holiday,Yes,13222
31/10/2018,907,12,10.0,39,2.0,2000,-3.3,2.2,0.0,0.0,Autumn,No Holiday,Yes,15375
31/10/2018,1088,22,6.8,58,2.2,1936,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,18670
11/03/2018,80,4,4.2,81,1.3,333,1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,12130
21/08/2018,848,12,25.7,74,3.4,1951,20.7,1.16,0.0,0.0,Summer,No Holiday,Yes,16648
14/10/2018,304,7,6.9,81,0.8,665,3.8,0.01,0.0,0.0,Autumn,No Holiday,Yes,10445
14/03/2018,983,22,16.2,71,2.0,1780,10.9,0.0,0.0,0.0,Spring,No Holiday,Yes,18116
30/07/2018,866,9,30.5,53,1.6,2000,19.8,1.74,0.0,0.0,Summer,No Holiday,Yes,11180
30/03/2018,747,7,10.5,70,1.1,483,5.2,0.04,0.0,0.0,Spring,No Holiday,Yes,15786
26/03/2018,244,0,7.1,84,2.3,185,4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,14580
15/04/2018,110,4,6.0,84,1.7,951,3.4,0.0,0.0,0.0,Spring,No Holiday,Yes,10659
17/05/2018,102,16,22.9,95,0.4,385,22.0,0.31,0.0,0.0,Spring,No Holiday,Yes,12320
03/01/2018,67,3,-6.1,45,1.3,1999,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,12470
24/02/2018,197,2,3.7,82,1.6,229,0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,17521
31/10/2018,818,11,8.7,41,2.6,1907,-3.8,1.96,0.0,0.0,Autumn,No Holiday,Yes,12887
20/05/2018,986,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,10544
22/06/2018,1116,12,29.8,28,1.3,1777,9.3,3.21,0.0,0.0,Summer,No Holiday,Yes,10599
30/03/2018,772,9,13.7,46,1.3,972,2.2,1.08,0.0,0.0,Spring,No Holiday,Yes,12029
08/09/2018,1878,21,22.1,49,1.7,2000,10.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,16123
07/09/2018,259,3,21.1,75,1.8,1551,16.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,13672
09/07/2018,59,15,20.3,90,0.9,1356,18.5,0.34,0.0,0.0,Summer,No Holiday,Yes,14575
25/03/2018,466,11,10.7,56,2.0,261,2.2,2.27,0.0,0.0,Spring,No Holiday,Yes,15905
27/06/2018,162,5,19.1,97,1.2,402,18.6,0.0,0.0,0.0,Summer,No Holiday,Yes,11268
20/10/2018,921,9,10.4,60,1.3,1326,2.9,0.99,0.0,0.0,Autumn,No Holiday,Yes,17181
03/09/2018,137,15,25.7,81,0.7,1825,22.1,0.43,0.0,0.0,Autumn,No Holiday,Yes,13926
17/06/2018,2235,16,26.6,51,2.2,809,15.6,1.27,0.0,0.0,Summer,No Holiday,Yes,10103
04/08/2018,690,15,34.7,48,3.6,1973,22.0,2.47,0.0,0.0,Summer,No Holiday,Yes,10494
14/09/2018,482,2,21.3,75,1.1,2000,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,18725
15/05/2018,1958,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,Spring,No Holiday,Yes,17767
09/11/2018,0,6,11.0,70,3.1,900,5.7,0.0,0.0,0.0,Autumn,No Holiday,No,12083
15/03/2018,343,23,9.3,90,4.1,609,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes,12978
23/06/2018,1589,15,28.4,43,3.1,1337,14.6,2.65,0.0,0.0,Summer,No Holiday,Yes,10877
14/06/2018,1557,20,22.6,74,1.2,1594,17.7,0.01,0.0,0.0,Summer,No Holiday,Yes,18304
21/05/2018,1612,15,23.3,38,1.5,1963,8.1,2.13,0.0,0.0,Spring,No Holiday,Yes,11378
30/08/2018,1330,8,24.6,96,1.0,883,23.9,0.19,0.0,0.0,Summer,No Holiday,Yes,18409
06/10/2018,2,10,17.0,97,1.5,676,16.5,0.15,6.0,0.0,Autumn,No Holiday,Yes,14059
12/08/2018,196,5,27.7,65,1.4,2000,20.5,0.0,0.0,0.0,Summer,No Holiday,Yes,11876
17/07/2018,1940,22,27.2,70,1.9,1110,21.2,0.0,0.0,0.0,Summer,No Holiday,Yes,14356
02/05/2018,813,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,Spring,No Holiday,Yes,16232
10/06/2018,1985,14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,Summer,No Holiday,Yes,11917
12/01/2018,184,21,-7.4,33,1.4,2000,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes,15899
14/02/2018,484,17,6.6,34,2.8,1300,-8.1,0.42,0.0,0.0,Winter,No Holiday,Yes,13569
17/04/2018,1013,9,12.0,39,0.6,1386,-1.5,1.44,0.0,0.0,Spring,No Holiday,Yes,18247
08/11/2018,56,9,10.6,94,2.1,739,9.6,0.06,2.0,0.0,Autumn,No Holiday,Yes,13089
23/09/2018,1287,20,20.2,48,3.3,2000,8.8,0.0,0.0,0.0,Autumn,Holiday,Yes,17131
17/02/2018,56,2,-3.8,30,3.9,2000,-18.8,0.0,0.0,0.0,Winter,Holiday,Yes,13650
05/09/2018,1798,22,23.6,82,1.8,1673,20.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,13080
02/05/2018,518,18,13.6,89,2.3,638,11.8,0.09,0.0,0.0,Spring,No Holiday,Yes,10313
11/10/2018,341,2,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,10812
12/04/2018,2359,18,17.9,16,3.7,2000,-8.3,0.92,0.0,0.0,Spring,No Holiday,Yes,14927
03/11/2018,0,16,18.7,25,2.1,1605,-1.7,1.07,0.0,0.0,Autumn,No Holiday,No,11234
31/05/2018,1900,22,21.1,59,2.1,1874,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes,16500
21/06/2018,3418,18,27.8,43,3.0,1933,14.0,1.35,0.0,0.0,Summer,No Holiday,Yes,13244
02/03/2018,71,2,-5.3,52,1.2,1434,-13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,14725
28/01/2018,72,2,-7.8,51,1.9,1627,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes,16781
18/08/2018,1196,15,31.7,30,1.9,1943,11.9,2.23,0.0,0.0,Summer,No Holiday,Yes,11185
30/10/2018,394,6,0.8,69,1.4,2000,-4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,14075
08/11/2018,14,22,12.4,96,2.7,545,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,16104
11/02/2018,40,7,-9.2,34,2.0,1945,-22.2,0.0,0.0,0.0,Winter,No Holiday,Yes,12692
04/01/2018,66,5,-7.6,49,1.3,2000,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes,16077
25/05/2018,1905,20,20.4,45,2.0,1457,8.0,0.06,0.0,0.0,Spring,No Holiday,Yes,17415
05/05/2018,508,2,12.1,53,1.1,1948,2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,14775
26/09/2018,1152,11,20.5,42,2.1,1981,7.1,1.59,0.0,0.0,Autumn,No Holiday,Yes,13238
16/03/2018,772,14,11.0,36,1.8,1973,-3.5,2.91,0.0,0.0,Spring,No Holiday,Yes,17600
09/01/2018,320,9,-6.0,61,2.5,1547,-12.3,0.13,0.0,0.6,Winter,No Holiday,Yes,17183
18/08/2018,1979,18,30.1,37,2.1,2000,13.8,0.88,0.0,0.0,Summer,No Holiday,Yes,16210
04/06/2018,2508,20,23.4,43,1.1,2000,10.0,0.01,0.0,0.0,Summer,No Holiday,Yes,11708
07/11/2018,608,11,12.4,82,0.6,507,9.4,0.34,0.0,0.0,Autumn,No Holiday,Yes,16076
15/07/2018,712,11,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,Summer,No Holiday,Yes,15201
05/12/2017,42,4,-7.2,34,3.0,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,10472
11/08/2018,826,16,35.6,39,2.7,2000,19.5,1.81,0.0,0.0,Summer,No Holiday,Yes,10172
22/09/2018,1502,21,19.4,55,0.8,2000,10.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,13802
06/10/2018,1459,22,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,17558
24/04/2018,925,12,15.2,57,1.9,2000,6.7,1.33,0.0,0.0,Spring,No Holiday,Yes,16191
30/10/2018,182,3,1.7,59,0.5,2000,-5.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,16122
14/03/2018,1049,16,21.7,41,3.2,2000,7.8,1.91,0.0,0.0,Spring,No Holiday,Yes,14806
08/08/2018,183,4,28.0,85,1.0,1079,25.2,0.0,0.0,0.0,Summer,No Holiday,Yes,12922
06/12/2017,204,18,1.7,90,1.0,66,0.2,0.0,0.3,0.3,Winter,No Holiday,Yes,13429
10/09/2018,1249,15,27.6,38,1.4,2000,11.9,2.09,0.0,0.0,Autumn,No Holiday,Yes,13148
05/12/2017,172,6,-7.4,34,3.2,2000,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,11241
25/07/2018,781,15,34.0,50,3.0,1705,22.1,1.72,0.0,0.0,Summer,No Holiday,Yes,16892
18/03/2018,751,12,9.8,46,1.2,710,-1.2,1.13,0.0,0.0,Spring,No Holiday,Yes,18231
08/10/2018,2005,8,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,Autumn,No Holiday,Yes,10212
23/01/2018,248,19,-12.0,47,3.2,2000,-21.0,0.0,0.0,0.9,Winter,No Holiday,Yes,13132
03/05/2018,2310,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,Spring,No Holiday,Yes,17633
09/02/2018,199,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,No Holiday,Yes,16600
29/04/2018,554,1,11.2,57,1.6,1533,2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,13874
02/04/2018,803,23,16.8,70,0.9,1426,11.2,0.0,0.0,0.0,Spring,No Holiday,Yes,14759
18/10/2018,2499,18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes,18719
23/08/2018,267,23,26.1,84,1.9,1801,23.1,0.0,0.5,0.0,Summer,No Holiday,Yes,14827
14/02/2018,213,1,1.3,67,1.2,1738,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes,17448
19/05/2018,2479,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,Spring,No Holiday,Yes,12279
09/03/2018,309,23,2.5,72,1.5,1071,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,17626
02/03/2018,49,3,-5.7,50,1.7,1559,-14.4,0.0,0.0,0.0,Spring,No Holiday,Yes,13100
02/12/2017,146,7,-4.4,81,2.5,1276,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes,17590
22/06/2018,2251,21,24.2,32,1.5,2000,6.4,0.0,0.0,0.0,Summer,No Holiday,Yes,13494
10/01/2018,165,22,-9.7,51,2.8,2000,-17.9,0.0,0.0,0.0,Winter,No Holiday,Yes,18726
16/02/2018,165,18,1.4,56,3.2,1932,-6.4,0.22,0.0,0.0,Winter,Holiday,Yes,15300
27/03/2018,163,2,8.3,70,0.8,394,3.1,0.0,0.0,0.0,Spring,No Holiday,Yes,12842
31/10/2018,2094,18,9.4,48,2.0,2000,-1.0,0.03,0.0,0.0,Autumn,No Holiday,Yes,16679
28/08/2018,126,14,24.9,97,0.5,766,24.3,0.36,4.0,0.0,Summer,No Holiday,Yes,10912
31/08/2018,2836,18,28.4,57,2.4,2000,19.0,0.84,0.0,0.0,Summer,No Holiday,Yes,13618
10/02/2018,296,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Winter,No Holiday,Yes,17004
12/11/2018,1699,8,3.3,69,0.0,2000,-1.8,0.06,0.0,0.0,Autumn,No Holiday,Yes,18634
09/03/2018,105,3,2.7,75,0.7,417,-1.2,0.0,0.0,0.0,Spring,No Holiday,Yes,17852
03/11/2018,0,15,18.5,25,1.6,1724,-1.9,1.63,0.0,0.0,Autumn,No Holiday,No,16850
24/08/2018,403,17,24.1,89,1.9,2000,22.1,0.58,0.0,0.0,Summer,No Holiday,Yes,16538
01/09/2018,981,11,27.6,47,1.2,2000,15.2,2.63,0.0,0.0,Autumn,No Holiday,Yes,10467
10/02/2018,235,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,Winter,No Holiday,Yes,10128
10/07/2018,1035,12,24.1,80,0.8,2000,20.4,0.72,0.0,0.0,Summer,No Holiday,Yes,18370
15/03/2018,506,22,9.8,90,3.7,493,8.2,0.0,0.0,0.0,Spring,No Holiday,Yes,15691
13/02/2018,300,14,3.7,39,3.8,1908,-9.0,2.19,0.0,0.0,Winter,No Holiday,Yes,13221
20/06/2018,336,5,19.1,83,2.0,457,16.1,0.0,0.0,0.0,Summer,No Holiday,Yes,14780
23/04/2018,8,3,9.9,93,2.3,990,8.8,0.0,0.5,0.0,Spring,No Holiday,Yes,13885
02/06/2018,2338,20,23.4,38,2.3,2000,8.2,0.06,0.0,0.0,Summer,No Holiday,Yes,12823
07/07/2018,1009,9,22.6,51,1.7,2000,11.9,1.87,0.0,0.0,Summer,No Holiday,Yes,13332
10/08/2018,1702,20,32.2,52,2.3,2000,21.0,0.02,0.0,0.0,Summer,No Holiday,Yes,18163
04/03/2018,429,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,Spring,No Holiday,Yes,14717
19/08/2018,1928,18,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,Summer,No Holiday,Yes,12365
31/05/2018,3119,18,26.4,42,3.1,1995,12.4,0.79,0.0,0.0,Spring,No Holiday,Yes,14265
04/04/2018,665,7,10.3,90,1.2,2000,8.7,0.01,0.0,0.0,Spring,No Holiday,Yes,12829
20/05/2018,1559,13,19.9,33,1.4,2000,3.1,1.28,0.0,0.0,Spring,No Holiday,Yes,15599
11/05/2018,850,9,14.3,72,0.7,342,9.3,0.84,0.0,0.0,Spring,No Holiday,Yes,18451
07/02/2018,221,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,Winter,No Holiday,Yes,18072
04/08/2018,872,1,29.9,61,1.1,1745,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes,15972
24/06/2018,235,5,20.3,87,1.0,251,18.0,0.0,0.0,0.0,Summer,No Holiday,Yes,15037
10/12/2017,119,12,2.3,88,0.3,245,0.5,0.28,0.0,3.1,Winter,No Holiday,Yes,10398
01/09/2018,1110,21,26.0,52,1.4,2000,15.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,13496
04/09/2018,2212,21,22.9,55,3.0,2000,13.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,10889
18/04/2018,164,3,7.9,45,0.7,1770,-3.3,0.0,0.0,0.0,Spring,No Holiday,Yes,15524
08/06/2018,255,4,18.5,82,2.0,1072,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,18547
03/05/2018,794,11,14.7,45,3.0,1799,2.8,1.68,0.0,0.0,Spring,No Holiday,Yes,13572
